model,kind,a,b,ari_cut,coph_corr,triplet_agree
clip_b,boot_pair,2,16,0.8907050981112358,0.936101478037972,0.9079
clip_b,boot_pair,2,17,0.8899163502569535,0.9491068719015048,0.9166
clip_b,boot_pair,2,18,0.8203238386500199,0.9319675241883771,0.9184
clip_b,boot_pair,2,19,0.8633614813786613,0.9442784186196451,0.9135
clip_b,boot_pair,2,20,0.8988175689838621,0.9403382491129286,0.9184
clip_b,boot_pair,2,21,0.8967552777471194,0.9427818412819896,0.9264
clip_b,boot_pair,2,22,0.8977551970333093,0.9316989873462411,0.9062
clip_b,boot_pair,2,23,0.8498209430629726,0.9424124033845984,0.9201
clip_b,boot_pair,2,24,0.8440481945835865,0.9250276327790252,0.9004
clip_b,boot_pair,2,25,0.9025978871040048,0.9518551159719463,0.9371
clip_b,boot_pair,2,26,0.8547850008956794,0.9325515223325325,0.9177
clip_b,boot_pair,2,27,0.8844507884336146,0.9394688776633419,0.897
clip_b,boot_pair,2,28,0.8734450988156454,0.9413544610232356,0.92
clip_b,boot_pair,2,29,0.9051881046028384,0.9508334345721058,0.9324
clip_b,boot_pair,3,4,0.8545981620934524,0.9273724495590497,0.9149
clip_b,boot_pair,3,5,0.8584557058626178,0.9528322749111862,0.9484
clip_b,boot_pair,3,6,0.9219387904909734,0.9490475778839376,0.9435
clip_b,boot_pair,3,7,0.8569226116754065,0.9391033460897356,0.9325
clip_b,boot_pair,3,8,0.9114550198475225,0.9374509026172154,0.9384
clip_b,boot_pair,3,9,0.8770901194192251,0.9278927339864544,0.9052
clip_b,boot_pair,3,10,0.883703477750116,0.9400371861993383,0.9425
clip_b,boot_pair,3,11,0.8483732747537206,0.9184535337499203,0.9036
clip_b,boot_pair,3,12,0.8270633694144346,0.9364392206171045,0.9324
clip_b,boot_pair,3,13,0.855851476222239,0.9282115146958367,0.9319
clip_b,boot_pair,3,14,0.9037268320815484,0.9414963983639455,0.9479
clip_b,boot_pair,3,15,0.9141875705120147,0.9384228631427407,0.9368
clip_b,boot_pair,3,16,0.8850722274462963,0.9502488738252688,0.9534
clip_b,boot_pair,3,17,0.8776993477841063,0.9386442627371295,0.9354
clip_b,boot_pair,3,18,0.8287114606571278,0.941024168340385,0.9404
clip_b,boot_pair,3,19,0.8500933606916901,0.9220034761952138,0.9224
clip_b,boot_pair,3,20,0.8853688100265741,0.9270887461701349,0.9243
clip_b,boot_pair,3,21,0.8901817701493266,0.9134125635899153,0.9122
clip_b,boot_pair,3,22,0.9000931688845798,0.9475249241261712,0.9519
clip_b,boot_pair,3,23,0.8446415180912796,0.9265295900461924,0.9283
clip_b,boot_pair,3,24,0.8621457956410187,0.9278076528162388,0.927
clip_b,boot_pair,3,25,0.8922007238193677,0.9146466889329888,0.9128
clip_b,boot_pair,3,26,0.8768028677437486,0.940931929841792,0.9413
clip_b,boot_pair,3,27,0.8665984941072501,0.9436329320622199,0.9332
clip_b,boot_pair,3,28,0.8632841857099843,0.9278103762253955,0.938
clip_b,boot_pair,3,29,0.926046209617849,0.9269364100843941,0.9272
clip_b,boot_pair,4,5,0.8320765368966945,0.937479619822458,0.914
